epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,12683.3,0.96393,0.40958,0.00161,0.53558,0.44008,0.4497,0.28271,1.52599,1.0732,0.00278,0.000282815,0.000282815,0.000282815
185,12751.2,0.94936,0.42556,0.00167,0.55926,0.44672,0.43762,0.27534,1.5201,1.07776,0.00277,0.000280459,0.000280459,0.000280459
186,12819.2,0.99524,0.43679,0.00173,0.5459,0.45936,0.43787,0.27445,1.52499,1.07413,0.00278,0.000278103,0.000278103,0.000278103
187,12887.7,0.99138,0.43261,0.00172,0.53522,0.4605,0.43421,0.26807,1.55305,1.0901,0.00282,0.000275747,0.000275747,0.000275747
188,12956.2,1.04707,0.44539,0.00164,0.55218,0.45364,0.44247,0.27311,1.53,1.11471,0.0028,0.000273391,0.000273391,0.000273391
189,13025,0.97092,0.41331,0.00171,0.56413,0.46128,0.43997,0.27572,1.52183,1.11281,0.00277,0.000271034,0.000271034,0.000271034
190,13093.8,0.96192,0.40897,0.00173,0.57988,0.44919,0.44691,0.27873,1.53519,1.09657,0.00278,0.000268678,0.000268678,0.000268678
191,13161.7,0.98209,0.41959,0.00165,0.58241,0.4412,0.44984,0.28147,1.54521,1.06692,0.0028,0.000266322,0.000266322,0.000266322
192,13230.1,0.96998,0.41579,0.00165,0.5914,0.43847,0.44977,0.28324,1.53421,1.05469,0.00278,0.000263966,0.000263966,0.000263966
193,13297.9,0.97478,0.40485,0.00166,0.5871,0.44404,0.45078,0.28519,1.53403,1.06286,0.00279,0.00026161,0.00026161,0.00026161
194,13366.3,0.95903,0.40302,0.00162,0.54884,0.44742,0.44798,0.28241,1.54224,1.0747,0.00279,0.000259253,0.000259253,0.000259253
195,13434.5,1.03623,0.44663,0.00161,0.5388,0.45977,0.45438,0.28597,1.54175,1.05594,0.00277,0.000256897,0.000256897,0.000256897
196,13502.5,1.02515,0.43472,0.00155,0.60954,0.45353,0.46543,0.29213,1.54095,1.06925,0.0028,0.000254541,0.000254541,0.000254541
197,13571.1,0.97483,0.40988,0.0016,0.62168,0.44716,0.46721,0.29408,1.53407,1.07414,0.0028,0.000252185,0.000252185,0.000252185
198,13639.5,1.00942,0.42972,0.0017,0.64599,0.42598,0.46916,0.29357,1.53828,1.07663,0.00283,0.000249829,0.000249829,0.000249829
199,13707.6,1.02937,0.43784,0.00161,0.55204,0.45191,0.47047,0.29187,1.54841,1.07852,0.00282,0.000247472,0.000247472,0.000247472
200,13775.4,0.95385,0.40256,0.00157,0.53494,0.47322,0.47014,0.29536,1.53325,1.07049,0.00279,0.000245116,0.000245116,0.000245116
201,13843.4,0.98188,0.4145,0.00158,0.60042,0.45261,0.47374,0.29809,1.52289,1.06575,0.00278,0.00024276,0.00024276,0.00024276
202,13910.9,0.95113,0.40856,0.00159,0.6171,0.45997,0.47647,0.30329,1.51691,1.07163,0.00278,0.000240404,0.000240404,0.000240404
203,13979.6,0.93975,0.4048,0.00153,0.59804,0.47646,0.4739,0.30039,1.52221,1.07421,0.00278,0.000238048,0.000238048,0.000238048
204,14047.9,0.97062,0.41774,0.00158,0.62619,0.47612,0.47503,0.30214,1.51777,1.07319,0.00276,0.000235691,0.000235691,0.000235691
205,14115.5,0.97616,0.40706,0.00156,0.62111,0.46276,0.47791,0.30393,1.51816,1.06872,0.00277,0.000233335,0.000233335,0.000233335
206,14183.9,0.94636,0.41573,0.00162,0.66226,0.45794,0.48011,0.30637,1.51919,1.06079,0.00277,0.000230979,0.000230979,0.000230979
207,14252,0.93428,0.40054,0.0016,0.58007,0.46901,0.47076,0.30026,1.52554,1.06319,0.00277,0.000228623,0.000228623,0.000228623
208,14319.5,0.93302,0.409,0.00165,0.58182,0.44968,0.46934,0.29885,1.52719,1.06761,0.00279,0.000226267,0.000226267,0.000226267
209,14387.4,0.94641,0.40139,0.00155,0.58116,0.45265,0.46761,0.29676,1.52266,1.06463,0.00278,0.00022391,0.00022391,0.00022391
210,14455.1,0.95041,0.41338,0.00154,0.66024,0.41623,0.45928,0.2893,1.51783,1.06428,0.00277,0.000221554,0.000221554,0.000221554
211,14522.5,0.92554,0.39941,0.00149,0.69158,0.41943,0.46264,0.28893,1.52461,1.06304,0.00277,0.000219198,0.000219198,0.000219198
212,14590.9,0.9185,0.39312,0.00145,0.65744,0.41296,0.46,0.2865,1.5334,1.06705,0.00278,0.000216842,0.000216842,0.000216842
213,14659,0.94458,0.40227,0.00156,0.65047,0.41401,0.45805,0.28675,1.52648,1.07603,0.00277,0.000214486,0.000214486,0.000214486
214,14726.1,0.92968,0.39962,0.00148,0.64661,0.41558,0.45636,0.28743,1.52627,1.08246,0.00278,0.000212129,0.000212129,0.000212129
215,14794,0.8802,0.3842,0.0015,0.56142,0.44442,0.46092,0.28724,1.53339,1.06513,0.00279,0.000209773,0.000209773,0.000209773
216,14862.3,0.93059,0.40124,0.00152,0.64156,0.42589,0.4627,0.28635,1.52705,1.06703,0.00279,0.000207417,0.000207417,0.000207417
217,14930.3,0.95256,0.40174,0.00147,0.64787,0.42435,0.4621,0.28746,1.52933,1.07073,0.00278,0.000205061,0.000205061,0.000205061
218,14998.1,0.97271,0.41606,0.00152,0.58482,0.44753,0.46668,0.2878,1.54067,1.09274,0.0028,0.000202705,0.000202705,0.000202705
219,15066.5,0.93109,0.39545,0.00147,0.62045,0.45168,0.47185,0.29072,1.52845,1.09016,0.0028,0.000200348,0.000200348,0.000200348
220,15134.7,0.9091,0.38405,0.00157,0.66903,0.4275,0.47351,0.2958,1.5269,1.08631,0.00278,0.000197992,0.000197992,0.000197992
221,15203.2,1.01334,0.42972,0.00147,0.661,0.44168,0.47733,0.29957,1.52667,1.09454,0.00277,0.000195636,0.000195636,0.000195636
222,15271.5,0.93603,0.39616,0.00149,0.65368,0.45282,0.47741,0.2992,1.52814,1.09329,0.00277,0.00019328,0.00019328,0.00019328
223,15339.8,0.95828,0.40161,0.00148,0.64363,0.4549,0.47284,0.29547,1.53007,1.08649,0.00278,0.000190924,0.000190924,0.000190924
224,15407.4,0.94896,0.39494,0.00149,0.64224,0.44829,0.47075,0.29251,1.53427,1.07039,0.00279,0.000188567,0.000188567,0.000188567
225,15475.1,0.94791,0.39402,0.00146,0.66722,0.44061,0.46809,0.29158,1.52788,1.06898,0.00278,0.000186211,0.000186211,0.000186211
226,15543.3,0.98675,0.4108,0.00153,0.70227,0.41412,0.45983,0.28528,1.52329,1.07473,0.00277,0.000183855,0.000183855,0.000183855
227,15611.6,0.95359,0.40504,0.00148,0.64579,0.40836,0.45162,0.28053,1.53136,1.07059,0.00278,0.000181499,0.000181499,0.000181499
228,15679.8,0.94464,0.40021,0.0015,0.66312,0.40115,0.44987,0.27997,1.53798,1.06491,0.00279,0.000179143,0.000179143,0.000179143
229,15747.6,0.99204,0.41462,0.00151,0.62357,0.40933,0.45211,0.282,1.53641,1.06234,0.00279,0.000176786,0.000176786,0.000176786
230,15815.5,0.96335,0.403,0.00148,0.53023,0.46602,0.45811,0.28579,1.52965,1.05527,0.00277,0.00017443,0.00017443,0.00017443
231,15884.3,0.92387,0.39336,0.00154,0.54991,0.4691,0.45657,0.28654,1.52812,1.05711,0.00277,0.000172074,0.000172074,0.000172074
232,15952.9,0.92834,0.3949,0.00151,0.53786,0.47259,0.4541,0.28476,1.53426,1.07209,0.00277,0.000169718,0.000169718,0.000169718
233,16020.8,0.94396,0.39716,0.00152,0.56149,0.46533,0.45394,0.28499,1.53284,1.07838,0.00277,0.000167362,0.000167362,0.000167362
234,16088.4,0.8903,0.36884,0.00141,0.60411,0.45688,0.45785,0.28938,1.5256,1.081,0.00275,0.000165005,0.000165005,0.000165005
235,16156.2,0.92704,0.39106,0.00142,0.59092,0.45819,0.45613,0.28998,1.51318,1.07472,0.00273,0.000162649,0.000162649,0.000162649
236,16223.8,0.91949,0.3881,0.00143,0.69453,0.41581,0.45685,0.29191,1.5145,1.07975,0.00274,0.000160293,0.000160293,0.000160293
237,16292.2,0.89717,0.38151,0.0014,0.71859,0.42337,0.45736,0.29247,1.50859,1.07946,0.00273,0.000157937,0.000157937,0.000157937
238,16360.1,0.97185,0.41904,0.00146,0.66537,0.43567,0.46107,0.29051,1.50701,1.08303,0.00273,0.000155581,0.000155581,0.000155581
239,16428,0.93456,0.38736,0.00148,0.623,0.44125,0.46223,0.29064,1.51208,1.08432,0.00274,0.000153224,0.000153224,0.000153224
240,16496.3,0.96697,0.41922,0.00151,0.58835,0.45331,0.45973,0.28834,1.51451,1.08185,0.00275,0.000150868,0.000150868,0.000150868
241,16564.4,0.93035,0.39637,0.0014,0.60019,0.44905,0.45768,0.28788,1.51296,1.07703,0.00274,0.000148512,0.000148512,0.000148512
242,16632.5,0.95099,0.4041,0.00148,0.62697,0.4164,0.4541,0.28369,1.51048,1.07436,0.00274,0.000146156,0.000146156,0.000146156
243,16701.1,0.90704,0.39398,0.00142,0.62881,0.40996,0.45023,0.28183,1.50967,1.07688,0.00273,0.0001438,0.0001438,0.0001438
244,16769.1,0.8507,0.36309,0.00151,0.59686,0.42563,0.45524,0.28424,1.51087,1.0705,0.00274,0.000141443,0.000141443,0.000141443
245,16836.8,0.89896,0.37883,0.0014,0.61331,0.42106,0.45533,0.28507,1.51582,1.06709,0.00276,0.000139087,0.000139087,0.000139087
246,16904.5,0.90597,0.38789,0.00142,0.56029,0.43138,0.45099,0.28222,1.51768,1.07836,0.00276,0.000136731,0.000136731,0.000136731
247,16973.4,0.90736,0.38966,0.00143,0.53625,0.4538,0.45368,0.28302,1.51663,1.09,0.00275,0.000134375,0.000134375,0.000134375
248,17042.1,0.87024,0.36795,0.00146,0.53978,0.4533,0.45276,0.28415,1.51823,1.09076,0.00275,0.000132019,0.000132019,0.000132019
249,17110.7,0.89744,0.38493,0.00145,0.55026,0.45081,0.45307,0.28459,1.5183,1.09127,0.00275,0.000129662,0.000129662,0.000129662
250,17179,0.90495,0.38831,0.00138,0.58687,0.44284,0.45234,0.28489,1.51491,1.0898,0.00275,0.000127306,0.000127306,0.000127306
251,17247.4,0.90611,0.38237,0.00139,0.58884,0.44799,0.45407,0.28805,1.5121,1.08089,0.00276,0.00012495,0.00012495,0.00012495
252,17316,0.87434,0.36885,0.00139,0.55707,0.45011,0.45606,0.28926,1.5083,1.08381,0.00274,0.000122594,0.000122594,0.000122594
253,17384.1,0.89993,0.38424,0.00143,0.55426,0.45589,0.45582,0.2866,1.50927,1.08885,0.00274,0.000120238,0.000120238,0.000120238
254,17452.1,0.8905,0.3763,0.00139,0.59566,0.4232,0.45352,0.28239,1.51703,1.09077,0.00276,0.000117881,0.000117881,0.000117881
255,17520.6,0.93378,0.4072,0.00136,0.6175,0.42246,0.45369,0.28392,1.51647,1.08072,0.00276,0.000115525,0.000115525,0.000115525
256,17588.6,0.88385,0.36886,0.00143,0.62252,0.42393,0.45528,0.28566,1.50887,1.08389,0.00275,0.000113169,0.000113169,0.000113169
257,17656.4,0.81411,0.34937,0.00142,0.61799,0.42541,0.45534,0.28611,1.51022,1.08142,0.00276,0.000110813,0.000110813,0.000110813
258,17724.4,0.89709,0.37772,0.00146,0.59495,0.42402,0.45557,0.28703,1.51327,1.08198,0.00276,0.000108457,0.000108457,0.000108457
259,17792.8,0.87526,0.37355,0.00137,0.60043,0.42106,0.45552,0.2871,1.51258,1.09081,0.00275,0.0001061,0.0001061,0.0001061
260,17861.5,0.89106,0.38274,0.00139,0.62722,0.41322,0.45989,0.29038,1.51102,1.09325,0.00274,0.000103744,0.000103744,0.000103744
261,17930.5,0.8988,0.3821,0.00137,0.63729,0.41364,0.46284,0.29268,1.51193,1.0914,0.00275,0.000101388,0.000101388,0.000101388
262,17998,0.90624,0.38165,0.00138,0.63066,0.40746,0.46315,0.29476,1.51133,1.0884,0.00276,9.90318e-05,9.90318e-05,9.90318e-05
263,18065.7,0.86014,0.35835,0.00135,0.62606,0.40722,0.46203,0.29264,1.51295,1.08718,0.00276,9.66756e-05,9.66756e-05,9.66756e-05
264,18134.1,0.93131,0.39215,0.00137,0.61754,0.41053,0.46035,0.29158,1.51803,1.08894,0.00277,9.43194e-05,9.43194e-05,9.43194e-05
265,18202.1,0.84396,0.35383,0.0014,0.61251,0.41158,0.45799,0.29008,1.5199,1.09114,0.00276,9.19632e-05,9.19632e-05,9.19632e-05
266,18270,0.85597,0.36295,0.00145,0.60405,0.41685,0.45638,0.28956,1.5161,1.0947,0.00276,8.9607e-05,8.9607e-05,8.9607e-05
267,18338.6,0.83975,0.35882,0.00133,0.58491,0.42494,0.44897,0.28631,1.51204,1.09762,0.00275,8.72508e-05,8.72508e-05,8.72508e-05
268,18407.1,0.88008,0.37236,0.00137,0.57577,0.43428,0.4522,0.28809,1.50975,1.10434,0.00275,8.48946e-05,8.48946e-05,8.48946e-05
269,18474.8,0.86714,0.36129,0.00137,0.58062,0.43156,0.45097,0.28734,1.50975,1.10645,0.00275,8.25384e-05,8.25384e-05,8.25384e-05
270,18542.7,0.86243,0.36519,0.00136,0.57678,0.43885,0.45676,0.28977,1.51139,1.1112,0.00275,8.01822e-05,8.01822e-05,8.01822e-05
271,18610.7,0.82978,0.35223,0.00139,0.5877,0.4325,0.45719,0.29135,1.51432,1.10527,0.00274,7.7826e-05,7.7826e-05,7.7826e-05
272,18678.6,0.84261,0.35811,0.00139,0.58633,0.43174,0.45646,0.29031,1.51198,1.09638,0.00275,7.54698e-05,7.54698e-05,7.54698e-05
273,18747,0.85743,0.36308,0.00136,0.59221,0.43255,0.45685,0.29086,1.50825,1.09331,0.00274,7.31136e-05,7.31136e-05,7.31136e-05
274,18815.3,0.87537,0.37588,0.00134,0.59871,0.43371,0.45939,0.29235,1.51143,1.08953,0.00275,7.07574e-05,7.07574e-05,7.07574e-05
275,18883.4,0.85242,0.36106,0.00139,0.59913,0.43485,0.45762,0.29244,1.51342,1.09071,0.00275,6.84012e-05,6.84012e-05,6.84012e-05
276,18951.7,0.85491,0.35923,0.00143,0.59702,0.43277,0.46252,0.29399,1.51977,1.09461,0.00277,6.6045e-05,6.6045e-05,6.6045e-05
277,19020,0.88636,0.36859,0.00135,0.59952,0.43239,0.46297,0.2944,1.52136,1.09849,0.00277,6.36888e-05,6.36888e-05,6.36888e-05
278,19088.6,0.8907,0.3841,0.00132,0.59626,0.43233,0.46195,0.29473,1.52152,1.10176,0.00276,6.13326e-05,6.13326e-05,6.13326e-05
279,19157.3,0.84767,0.35954,0.00131,0.59508,0.43018,0.46259,0.29467,1.51884,1.10124,0.00276,5.89764e-05,5.89764e-05,5.89764e-05
280,19225.6,0.87672,0.3736,0.00134,0.59146,0.43272,0.4628,0.29346,1.51712,1.09817,0.00275,5.66202e-05,5.66202e-05,5.66202e-05
281,19293.3,0.90461,0.39102,0.00135,0.62006,0.42475,0.46138,0.29261,1.51649,1.09807,0.00276,5.4264e-05,5.4264e-05,5.4264e-05
282,19360.7,0.87338,0.37405,0.00132,0.61836,0.41953,0.46236,0.29369,1.52038,1.09593,0.00277,5.19078e-05,5.19078e-05,5.19078e-05
283,19428.7,0.90965,0.3841,0.0013,0.63421,0.417,0.46248,0.29187,1.52348,1.09848,0.00277,4.95516e-05,4.95516e-05,4.95516e-05
284,19496.6,0.86991,0.3664,0.00135,0.65123,0.4174,0.4641,0.29223,1.52377,1.09746,0.00277,4.71954e-05,4.71954e-05,4.71954e-05
285,19565,0.85625,0.3653,0.00134,0.64794,0.41644,0.46219,0.29122,1.52235,1.09875,0.00277,4.48392e-05,4.48392e-05,4.48392e-05
286,19633.3,0.87244,0.38732,0.00132,0.63773,0.42053,0.46508,0.2934,1.51983,1.09929,0.00276,4.2483e-05,4.2483e-05,4.2483e-05
287,19701.2,0.78828,0.33609,0.00133,0.62765,0.43597,0.46757,0.29634,1.51586,1.09688,0.00275,4.01268e-05,4.01268e-05,4.01268e-05
288,19769.8,0.89174,0.37376,0.00138,0.62623,0.43673,0.46638,0.29576,1.51489,1.08993,0.00275,3.77706e-05,3.77706e-05,3.77706e-05
289,19837.8,0.92342,0.3948,0.0014,0.63161,0.43796,0.46573,0.29469,1.51312,1.08962,0.00275,3.54144e-05,3.54144e-05,3.54144e-05
290,19906.2,0.84501,0.35691,0.00131,0.62823,0.4349,0.46159,0.29251,1.5136,1.09246,0.00275,3.30582e-05,3.30582e-05,3.30582e-05
291,19974.8,0.82583,0.36557,0.00135,0.63085,0.43588,0.46168,0.29224,1.51555,1.08909,0.00275,3.0702e-05,3.0702e-05,3.0702e-05
292,20043,0.82763,0.35186,0.00128,0.62541,0.44201,0.46271,0.29289,1.51612,1.09041,0.00275,2.83458e-05,2.83458e-05,2.83458e-05
293,20111.6,0.88032,0.37312,0.00133,0.62088,0.44169,0.46412,0.29426,1.51606,1.09183,0.00275,2.59896e-05,2.59896e-05,2.59896e-05
294,20179.8,0.88368,0.36246,0.00129,0.61589,0.44077,0.46126,0.29078,1.5166,1.09213,0.00275,2.36334e-05,2.36334e-05,2.36334e-05
295,20248.6,0.8536,0.35441,0.00132,0.61079,0.43946,0.46331,0.29436,1.51558,1.08968,0.00275,2.12772e-05,2.12772e-05,2.12772e-05
296,20316.7,0.8907,0.37247,0.00131,0.61738,0.42903,0.46423,0.29397,1.51483,1.09024,0.00275,1.8921e-05,1.8921e-05,1.8921e-05
297,20384.8,0.81961,0.34262,0.00131,0.6001,0.43944,0.46207,0.29277,1.51451,1.09024,0.00275,1.65648e-05,1.65648e-05,1.65648e-05
298,20452.7,0.84775,0.3641,0.00132,0.62017,0.42626,0.46335,0.29477,1.51414,1.08842,0.00275,1.42086e-05,1.42086e-05,1.42086e-05
299,20521.2,0.88061,0.36667,0.00131,0.62013,0.43446,0.46435,0.29554,1.51245,1.09138,0.00274,1.18524e-05,1.18524e-05,1.18524e-05
300,20589.8,0.81977,0.33858,0.00136,0.61802,0.43414,0.46486,0.29606,1.51344,1.08941,0.00275,9.4962e-06,9.4962e-06,9.4962e-06
