epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,21382.1,0.90469,0.37989,0.00202,0.62782,0.337,0.35868,0.20841,1.48171,1.02054,0.00358,0.000280459,0.000280459,0.000280459
186,21497.3,0.85127,0.35907,0.00204,0.62658,0.35115,0.35885,0.20861,1.46662,1.03387,0.00356,0.000278103,0.000278103,0.000278103
187,21612.1,0.86072,0.3629,0.00203,0.63392,0.3498,0.35969,0.21012,1.46448,1.03866,0.00355,0.000275747,0.000275747,0.000275747
188,21727,0.85285,0.3614,0.00201,0.61326,0.34949,0.35794,0.21215,1.46098,1.03493,0.00355,0.000273391,0.000273391,0.000273391
189,21842.3,0.86479,0.35552,0.00196,0.63678,0.33897,0.3581,0.21274,1.46281,1.05555,0.00356,0.000271034,0.000271034,0.000271034
190,21957.4,0.89054,0.3664,0.00194,0.61878,0.34219,0.35614,0.2073,1.46222,1.06168,0.00352,0.000268678,0.000268678,0.000268678
191,22072.6,0.90853,0.38185,0.00196,0.64537,0.33288,0.35158,0.20302,1.45253,1.04493,0.00352,0.000266322,0.000266322,0.000266322
192,22187.5,0.92912,0.38576,0.00203,0.65106,0.3292,0.35428,0.20576,1.45699,1.04304,0.00355,0.000263966,0.000263966,0.000263966
193,22302.2,0.88531,0.36208,0.00196,0.63717,0.33481,0.35847,0.20623,1.46842,1.04612,0.00355,0.00026161,0.00026161,0.00026161
194,22417.6,0.84814,0.35145,0.00199,0.60127,0.34753,0.36027,0.2102,1.45986,1.03853,0.00352,0.000259253,0.000259253,0.000259253
195,22532.7,0.87382,0.36532,0.00185,0.60088,0.33672,0.35237,0.207,1.45435,1.02714,0.00354,0.000256897,0.000256897,0.000256897
196,22647.7,0.90308,0.37631,0.00195,0.59217,0.33859,0.34528,0.20354,1.45481,1.05758,0.00354,0.000254541,0.000254541,0.000254541
197,22763.1,0.85599,0.36766,0.0019,0.60992,0.3324,0.3466,0.20419,1.4565,1.06152,0.00354,0.000252185,0.000252185,0.000252185
